,date,time_str,time_passed,event,elev_spec,elev_calc,lat,lon,dist
48,2023-11-05 10:26:00,10:26,6.0,小堀雲取山山頂,-1019,1936.006806826219,35.84929620100669,138.94828340757024,134.68979990790007
49,2023-11-05 10:26:00,10:26~10:36,0.0,レスト6,-1019,1936.006806826219,35.84929620100669,138.94828340757024,0.0
50,2023-11-05 10:40:00,10:40,4.0,分岐,-1019,1934.7596622379497,35.85058743838324,138.94776301434962,150.78594828098755
51,2023-11-05 10:52:00,10:52,12.0,雲取山山頂,-1019,2001.621179643087,35.854548859793596,138.94420882532458,544.3116789246203
52,2023-11-05 10:52:00,10:52~11:02,0.0,レスト7,-1019,2001.621179643087,35.854548859793596,138.94420882532458,0.0
53,2023-11-05 11:02:00,11:02~11:20,0.0,脱衣レスト,-1019,2010.1930213477463,35.854716268262855,138.9441046382193,20.823074876933
54,2023-11-05 11:37:00,11:37,17.0,雲取山荘,-1019,1853.157875141129,35.86082432339035,138.94366187964962,678.9065376121307
55,2023-11-05 12:00:00,12:00~12:45,23.0,ランチ,-1019,1842.6068348139524,35.86098440442267,138.94376603229279,20.099394503780534
56,2023-11-05 16:00:00,16:00,195.0,サイトワーク,-1019,1842.6068348139524,35.86098440442267,138.94376603229279,0.0
57,2023-11-05 17:30:00,17:30~17:50,90.0,ディナー,-1019,1842.6068348139524,35.86098440442267,138.94376603229279,0.0
58,2023-11-05 18:00:00,18:00,10.0,MTG,-1019,1842.6068348139524,35.86098440442267,138.94376603229279,0.0
59,2023-11-06 04:15:00,4:15,615.0,いただきます,-1019,1830.870792388916,35.861684423904734,138.94417653804547,86.06753731709051
60,2023-11-06 04:30:00,4:30,15.0,ごちそうさま,-1019,1830.870792388916,35.861684423904734,138.94417653804547,0.0
61,2023-11-06 04:50:00,4:50,20.0,集合,-1019,1830.870792388916,35.861684423904734,138.94417653804547,0.0
62,2023-11-06 04:53:00,4:53,3.0,出発,-1019,1824.2471748786047,35.861834222602695,138.94430912269578,20.485755539108446
63,2023-11-06 04:55:00,4:55,2.0,分岐,-1019,1814.2302016410977,35.86233542126612,138.94447912973533,57.69217763186424
64,2023-11-06 05:06:00,5:06,11.0,分岐,-1019,1722.0498281326145,35.865774269301866,138.94573199111883,397.98774403084286
65,2023-11-06 05:18:00,5:18,12.0,脱衣レスト,-1019,1744.1062614917755,35.86883165111608,138.94893362936295,445.74841176300015
66,2023-11-06 05:31:00,5:31,13.0,分岐,-1019,1802.4399241460487,35.87106953646637,138.9508574671854,303.05797368026515
67,2023-11-06 05:49:00,5:49,18.0,分岐,-1019,1881.9477997347713,35.876385411363344,138.95228871556878,603.8274275423192
68,2023-11-06 05:54:00,5:54,5.0,白岩山着,-1019,1916.2355271251872,35.87822706334045,138.951966210616,206.40857501106936
69,2023-11-06 05:55:00,5:55~6:00,1.0,レスト1,-1019,1926.2590038189664,35.87864240934282,138.95238414221237,59.56656517300237
70,2023-11-06 06:16:00,6:16~6:21,16.0,レスト2,-1019,1762.663344929926,35.88278895782828,138.95101494532943,476.41046548570245
71,2023-11-06 07:18:00,7:18,57.0,分岐,-1019,1459.9209476234391,35.89748348714094,138.95038268006067,1631.459438723155
72,2023-11-06 07:20:00,7:20~7:25,2.0,レスト3,-1019,1450.9985854942352,35.89764723381039,138.95027469401782,20.61917180583667
73,2023-11-06 07:40:00,7:40,15.0,霧藻ヶ峰着,-1019,1528.525203153491,35.902118788112105,138.95175738909987,513.8896947072433
74,2023-11-06 07:47:00,7:47,7.0,分岐,-1019,1510.3081555860117,35.90387962376633,138.95326546208304,238.1309679545184
75,2023-11-06 08:12:00,8:12,25.0,分岐,-1019,1321.9413861101493,35.9104138125193,138.94523478447033,1025.2618243674394
76,2023-11-06 08:13:00,8:13~8:23,1.0,レスト4,-1019,1317.5407690554857,35.91055516666976,138.94509253042474,20.270135975104694
77,2023-11-06 08:42:00,8:42,19.0,分岐,-1019,1192.056716490537,35.9174285386343,138.94001637179932,889.7009449515416
78,2023-11-06 08:51:00,8:51,9.0,分岐,-1019,1110.0287119690329,35.919340033298006,138.9367107733204,366.05724252526034
79,2023-11-06 09:01:00,9:01,10.0,三峰ビジターセンター着,-1019,1079.2492671320215,35.92001885780006,138.93448383940904,214.6415193221904
